Date,SPY,TLT,GC=F,CL=F,ZW=F,DX=F
2001-03-20,0.7852169966359586,,0.9510770566079363,0.8081123318274894,1.101434426229509,1.063966434074325
2001-03-21,0.7718779691360929,,0.9561883889470435,0.836193443838549,1.1055327868852467,1.0769087711254843
2001-03-22,0.7640395547680762,,0.9532676594443219,0.8274571322640669,1.0963114754098369,1.0845437774865097
2001-03-23,0.7871422663132523,,0.9547280241956827,0.8517940682348776,1.0717213114754105,1.0811918165438945
2001-03-26,0.7971809364256557,,0.9561883889470435,0.85678626328077,1.0840163934426235,1.0739291871434336
2001-03-27,0.8134765625000003,,0.9529025404018094,0.865834653996237,1.1034836065573776,1.0759776156124976
2001-03-28,0.7909927007513702,,0.9481563271052146,0.8190327808072513,1.1024590163934431,1.0811918165438945
2001-03-29,0.7940180720717397,,0.944870367141292,0.8221529175888488,1.0860655737704923,1.0874301606726315
2001-03-30,0.8023377907445212,,0.941584518596058,0.823712956223818,,1.0952513555139392
2001-04-02,0.7852169966359587,,0.9331873377117167,0.7984399613650303,1.0676229508196726,1.094040952799125
2001-04-03,0.7590201934827571,,0.9375684319657992,0.8171607225429565,,1.0786778103183372
2001-04-04,0.7621830578366731,,0.9434100023899311,0.8461778934419931,1.0788934426229513,1.073184362185113
2001-04-05,0.7910614734972607,,0.9423147566810827,0.850546049229234,1.0963114754098364,1.0759776156124978
2001-04-06,0.7790288134199079,,0.9492515728140632,0.8443057756660389,1.093237704918033,1.069832401242498
2001-04-09,0.7876922909056728,,0.943044883347419,0.8530421467521802,1.0819672131147544,1.0744878946586645
2001-04-10,0.8020627522191935,,0.9393939157596726,0.8886115513320784,1.0727459016393446,1.0807262387874015
2001-04-11,0.8026128292698488,,0.9445053595174684,0.8792512004989449,1.0532786885245904,1.0821229010196898
2001-04-12,0.8171895039045716,,0.9496166918565757,0.8814352783925653,1.0778688524590165,1.0766293818492736
2001-04-16,0.8085947467064624,,0.9612997212861512,0.8982839813061967,1.1086065573770494,1.0824953490174463
2001-04-17,0.820008609445504,,0.9532676594443222,0.8811232587632397,1.1045081967213117,1.0858473099600614
2001-04-18,0.8525999140524282,,0.9539977861106584,0.872074927559432,1.0891393442622954,1.0822160307784268
2001-04-19,0.8639450040455792,,0.9686016564616441,0.868330751519183,1.1045081967213117,1.0723463364308632
2001-04-20,0.8560378169316718,,0.9667761726677709,0.8511700884878852,1.0973360655737707,1.065921803821844
2001-04-23,0.8404984812291847,,0.9627601974562008,0.8614664982089957,1.0983606557377052,1.069832401242498
2001-04-24,0.8359604767068652,,0.9642205622075616,0.8380655616145029,1.0850409836065578,1.073929187143434
2001-04-25,0.8468929826829074,,0.9580138727409173,0.8514821081172109,1.086065573770492,1.0722532777093183
2001-04-26,0.8506746968333694,,0.9653158079164101,0.887363532326435,1.107581967213115,1.0669459470191842
2001-04-27,0.8648388399092181,,0.963490324122537,0.8820593176512168,1.1014344262295086,1.0783053623205812
2001-04-30,0.8708895825499573,,0.9638554431650495,0.8879875120734271,1.0891393442622954,1.0796088947941322
2001-05-01,0.8735711425991086,,0.9653158079164104,0.9029641567227635,1.129098360655738,1.0750465311367028
2001-05-02,0.8719896841930332,,0.9689667755041568,0.867394692631206,1.1106557377049184,1.0737429986631515
2001-05-03,0.8609196327252098,,0.9722526240493907,0.8876755519557606,1.0993852459016398,1.0756982973734783
2001-05-04,0.8755650801058232,,0.9715224973830546,0.8848674348034887,1.0778688524590168,1.0716014404353504
2001-05-07,0.8680017042631342,,0.9715224973830546,0.8664586932548882,1.0778688524590168,1.075325849375722
2001-05-08,0.8675891727042601,,0.9678715297953082,0.8546021853871493,,1.0823090894999718
2001-05-09,0.8639450040455794,,0.9857612486915278,0.880811239133914,1.0563524590163937,1.0821229010196896
2001-05-10,0.8664890186029495,,0.9824754001462938,0.8898596298493812,1.0512295081967216,1.0849161544470742
2001-05-11,0.8605071011663359,,0.9780941944735226,0.8907956292256989,1.0655737704918036,1.0891992709026763
2001-05-14,0.8622260526059577,,0.9795545592248835,0.8957878242715914,1.0655737704918036,1.0914338878520224
2001-05-15,0.8662140325358567,,0.9788244325585475,0.9042121757284072,1.1454918032786887,1.0875232904313687
2001-05-16,0.8866351315736468,,0.9930631838670207,0.9004680591998174,1.1352459016393446,1.0823090894999716
2001-05-17,0.8880102717420504,,0.9989047542911527,0.9020280978347867,1.1270491803278693,1.081564264541651
2001-05-18,0.8920670768760748,,1.0492880624345777,0.933229346627444,1.129098360655738,1.0843575179690357
2001-05-21,0.9051997861382687,,1.041986127259085,0.9354134245210645,1.1055327868852463,1.085474861962305
2001-05-22,0.9040309117493022,,1.0408908815502365,0.9279251319522258,1.0778688524590168,1.0967411475049647
2001-05-23,0.888697894284487,,1.0354144301686168,0.9229329369063334,1.073770491803279,1.1025139849144003
2001-05-24,0.8913107340459826,,1.018985076023758,0.8864274734384581,1.0727459016393446,1.1028863618749647
2001-05-25,0.8807907596288145,,1.0146038703509868,0.8854914145504811,1.075819672131148,1.101117322682112
2001-05-29,0.8737774083785459,,0.9996348809574889,0.8942277856366223,1.0676229508196724,1.1013035111623943
2001-05-30,0.861538482521756,,0.9700621326316939,0.8907956292256991,1.0963114754098364,1.1015828294014136
2001-05-31,0.8660077142981849,,0.9686016564616445,0.8851794544328145,1.0850409836065578,1.1097765432776696
2001-06-01,0.8713708868547224,,0.9726177430919034,0.8714508883007809,1.1024590163934431,1.1079143032888878
2001-06-04,0.8755650801058236,,0.9671412917102838,0.8776911023523167,1.104508196721312,1.109962731757952
2001-06-05,0.8856038026764617,,0.970062132631694,0.8811232587632399,1.0799180327868856,1.105959004578561
2001-06-06,0.8782466926132096,,0.970062132631694,0.8648985951082601,1.0635245901639347,1.1119180304682788
2001-06-07,0.8814095569671256,,0.9711573783405425,0.865834653996237,1.0768442622950822,1.1097765432776696
2001-06-08,0.8732273313278905,,0.9981745162061281,0.8861154538091325,1.086065573770492,1.1105213682359902
2001-06-11,0.8670390956536049,,0.9780941944735229,0.9060842935043613,,1.118435763873227
